S_No,College_Code,College_Name,College_Type,Region,District,Place,COED,Affliate_Univ,ESTD,Branch,Gender,Category,Rank,Fee
14992,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,BOYS,OC,87899,35000
14993,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,BOYS,SC,87899,35000
14994,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,BOYS,ST,87899,35000
14995,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,BC_A,87899,35000
14996,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,BC_B,87899,35000
14997,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,BC_C,87899,35000
14998,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,BC_D,87899,35000
14999,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,BC_E,87899,35000
15000,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,OC,87899,35000
15001,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,SC,173152,35000
15002,HITE,HELAPURI INST OF TECH AND SCIENCE,PVT,AU,West Godavari,ELURU,COED,JNTUK,2009,MEC,GIRLS,ST,87899,35000
15003,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,BOYS,BC_A,169163,35000
15004,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,BOYS,BC_B,169169,35000
15005,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,BOYS,BC_D,169142,35000
15006,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,BOYS,BC_E,169163,35000
15007,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,BOYS,OC,169131,35000
15008,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,BOYS,SC,173540,35000
15009,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,BOYS,ST,173554,35000
15010,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,BC_A,169163,35000
15011,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,BC_B,169169,35000
15012,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,BC_C,169131,35000
15013,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,BC_D,169142,35000
15014,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,BC_E,169163,35000
15015,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,OC,169131,35000
15016,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,SC,173540,35000
15017,NOVA,NOVA COLLEGE OF ENGG. AND TECHNOLOGY,PVT,AU,West Godavari,"JANGAREDDYG
UDEM",COED,JNTUK,2005,CSE,GIRLS,ST,173554,35000
15018,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,BC_A,60838,45900
15019,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,BC_B,57775,45900
15020,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,BC_C,37942,45900
15021,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,BC_D,82144,45900
15022,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,BC_E,90986,45900
15023,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,OC,37942,45900
15024,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,OC_EWS,45069,45900
15025,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,SC,125910,45900
15026,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,BOYS,ST,135136,45900
15027,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,BC_A,60838,45900
15028,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,BC_B,74893,45900
15029,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,BC_C,87450,45900
15030,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,BC_D,82144,45900
15031,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,BC_E,90986,45900
15032,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,OC,37942,45900
15033,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,OC_EWS,40697,45900
15034,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,SC,125910,45900
15035,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,AID,GIRLS,ST,135136,45900
15036,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,BC_A,167758,45900
15037,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,BC_B,155499,45900
15038,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,BC_C,145606,45900
15039,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,BC_D,158666,45900
15040,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,BC_E,145606,45900
15041,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,OC,145606,45900
15042,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,OC_EWS,142200,45900
15043,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,SC,146402,45900
15044,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,BOYS,ST,145606,45900
15045,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,BC_A,167758,45900
15046,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,BC_B,164516,45900
15047,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,BC_C,145606,45900
15048,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,BC_D,158666,45900
15049,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,BC_E,155008,45900
15050,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,OC,145606,45900
15051,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,OC_EWS,155810,45900
15052,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,SC,160732,45900
15053,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CIV,GIRLS,ST,145606,45900
15054,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,BC_A,143302,45900
15055,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,BC_B,76129,45900
15056,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,BC_C,50795,45900
15057,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,BC_D,69909,45900
15058,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,BC_E,96148,45900
15059,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,OC,50795,45900
15060,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,OC_EWS,61257,45900
15061,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,SC,168976,45900
15062,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,BOYS,ST,172159,45900
15063,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,BC_A,143302,45900
15064,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,BC_B,77229,45900
15065,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,BC_C,54561,45900
15066,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,BC_D,69909,45900
15067,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,BC_E,96148,45900
15068,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,OC,54561,45900
15069,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,OC_EWS,72615,45900
15070,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,SC,169677,45900
15071,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSC,GIRLS,ST,173522,45900
15072,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,BC_A,54399,45900
15073,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,BC_B,68572,45900
15074,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,BC_C,114268,45900
15075,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,BC_D,67063,45900
15076,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,BC_E,92424,45900
15077,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,OC,37260,45900
15078,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,OC_EWS,56390,45900
15079,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,SC,108192,45900
15080,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,BOYS,ST,150447,45900
15081,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,BC_A,54399,45900
15082,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,BC_B,70028,45900
15083,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,BC_C,114268,45900
15084,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,BC_D,67063,45900
15085,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,BC_E,111284,45900
15086,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,OC,39357,45900
15087,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,OC_EWS,52678,45900
15088,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,SC,108192,45900
15089,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSE,GIRLS,ST,150447,45900
15090,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,BC_A,106854,45900
15091,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,BC_B,77020,45900
15092,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,BC_C,153949,45900
15093,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,BC_D,67886,45900
15094,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,BC_E,103877,45900
15095,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,OC,47015,45900
15096,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,OC_EWS,61954,45900
15097,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,SC,145812,45900
15098,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,BOYS,ST,166331,45900
15099,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,BC_A,106854,45900
15100,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,BC_B,77079,45900
15101,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,BC_C,153949,45900
15102,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,BC_D,67886,45900
15103,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,BC_E,129547,45900
15104,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,OC,47015,45900
15105,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,OC_EWS,56795,45900
15106,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,SC,170568,45900
15107,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSM,GIRLS,ST,166331,45900
15108,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,BC_A,89304,45900
15109,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,BC_B,85199,45900
15110,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,BC_C,61901,45900
15111,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,BC_D,74646,45900
15112,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,BC_E,102358,45900
15113,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,OC,61901,45900
15114,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,OC_EWS,58093,45900
15115,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,SC,78499,45900
15116,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,BOYS,ST,68625,45900
15117,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,BC_A,124592,45900
15118,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,BC_B,88273,45900
15119,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,BC_C,65827,45900
15120,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,BC_D,74646,45900
15121,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,BC_E,102358,45900
15122,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,OC,65827,45900
15123,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,OC_EWS,62858,45900
15124,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,SC,171431,45900
15125,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,CSO,GIRLS,ST,68625,45900
15126,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,BC_A,116840,45900
15127,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,BC_B,106791,45900
15128,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,BC_C,76262,45900
15129,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,BC_D,78302,45900
15130,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,BC_E,118917,45900
15131,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,OC,76262,45900
15132,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,OC_EWS,84038,45900
15133,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,SC,172826,45900
15134,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,BOYS,ST,146874,45900
15135,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,BC_A,116840,45900
15136,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,BC_B,106791,45900
15137,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,BC_C,150729,45900
15138,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,BC_D,87235,45900
15139,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,BC_E,151703,45900
15140,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,OC,79706,45900
15141,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,OC_EWS,82535,45900
15142,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,SC,172826,45900
15143,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,ECE,GIRLS,ST,146874,45900
15144,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,BC_A,137221,45900
15145,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,BC_B,131721,45900
15146,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,BC_C,102788,45900
15147,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,BC_D,105699,45900
15148,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,BC_E,97730,45900
15149,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,OC,97730,45900
15150,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,OC_EWS,167749,45900
15151,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,SC,170041,45900
15152,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,BOYS,ST,106800,45900
15153,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,GIRLS,BC_A,163444,45900
15154,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,GIRLS,BC_B,140254,45900
15155,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,GIRLS,BC_C,110630,45900
15156,RCEE,RAMACHANDRA COLLEGE OF ENGINEERING,PVT,AU,West Godavari,ELURU,COED,JNTUK,2008,EEE,GIRLS,BC_D,110630,45900
